product_id,product_name,category,brand,amazon_price,flipkart_price,lowest_price,amazon_rating,flipkart_rating,amazon_reviews,flipkart_reviews,delivery_days_amazon,delivery_days_flipkart,stock_status,image_url,amazon_url,flipkart_url,description,ai_score,ai_recommendation,future_price_prediction,discount_percentage,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,trend,popularity_score,search_count,purchase_count,last_updated
OPT-003769,Razer Gaming Mouse Pro (OPT003769),Gaming,Razer,64359.35,61256.44,61256.44,4.0,4.5,13192,13423,8,9,In Stock,https://loremflickr.com/600/600/mouse?lock=3769,https://www.amazon.in/dp/OPT003769?tag=opticart,https://www.flipkart.com/item/OPT003769?pid=opticart,"Razer Gaming Mouse Pro (OPT003769) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",76,PRICE MAY DROP,52454.59,4.82,60364.9,59674.07,60010.67,61194.05,61015.16,61271.92,59973.53,58237.13,56652.8,54926.25,DOWN,93,109642,25065,2026-06-07 19:59:51
OPT-003770,Tata Coffee 1kg (OPT003770),Groceries,Tata,1150.31,1256.59,1150.31,4.1,4.8,2708,1144,3,1,In Stock,https://loremflickr.com/600/600/coffee?lock=3770,https://www.amazon.in/dp/OPT003770?tag=opticart,https://www.flipkart.com/item/OPT003770?pid=opticart,"Tata Coffee 1kg (OPT003770) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",51,WAIT,1158.91,8.46,1157.51,1148.38,1150.66,1134.55,1127.85,1138.37,1133.47,1165.13,1153.04,1170.16,STABLE,80,27611,3502,2026-06-01 19:59:51
OPT-003771,Oppo A79 4GB/128GB Fast Charge (OPT003771),Mobiles,Oppo,75632.41,78565.35,75632.41,4.3,4.9,12567,27879,4,1,In Stock,https://loremflickr.com/600/600/smartphone?lock=3771,https://www.amazon.in/dp/OPT003771?tag=opticart,https://www.flipkart.com/item/OPT003771?pid=opticart,"Oppo A79 4GB/128GB Fast Charge (OPT003771) by Oppo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",54,WAIT,75045.65,5.75,77835.5,78733.03,79683.8,80245.78,79209.26,79353.44,78118.7,79044.7,78083.48,76442.24,STABLE,82,77066,9790,2026-06-06 19:59:51
OPT-003772,Dell Inspiron 15 i5 8GB/256GB (OPT003772),Laptops,Dell,82274.83,86397.9,82274.83,4.5,4.5,14360,6528,3,1,In Stock,https://loremflickr.com/600/600/laptop?lock=3772,https://www.amazon.in/dp/OPT003772?tag=opticart,https://www.flipkart.com/item/OPT003772?pid=opticart,"Dell Inspiron 15 i5 8GB/256GB (OPT003772) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",51,WAIT,84963.81,4.77,80885.09,80916.56,81594.15,82506.01,81684.64,82802.52,82031.92,82620.39,82732.67,83071.54,STABLE,79,80398,14770,2026-06-06 19:59:51
OPT-003773,Roadster Dress Casual (OPT003773),Fashion,Roadster,8519.5,8212.67,8212.67,4.6,4.7,6439,9681,4,7,In Stock,https://loremflickr.com/600/600/clothing?lock=3773,https://www.amazon.in/dp/OPT003773?tag=opticart,https://www.flipkart.com/item/OPT003773?pid=opticart,"Roadster Dress Casual (OPT003773) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,7797.08,3.6,8372.81,8415.62,8240.34,8249.4,8177.19,7898.1,7899.88,8087.03,7952.89,7922.82,DOWN,77,44538,10069,2026-06-02 19:59:51
OPT-003774,Samsung Monitor 3566 Wireless (OPT003774),Electronics,Samsung,62940.41,61819.77,61819.77,4.3,4.2,2813,9916,4,3,Limited Stock,https://loremflickr.com/600/600/television?lock=3774,https://www.amazon.in/dp/OPT003774?tag=opticart,https://www.flipkart.com/item/OPT003774?pid=opticart,"Samsung Monitor 3566 Wireless (OPT003774) by Samsung. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,62670.99,1.84,62978.42,62164.58,62124.01,61020.53,61880.46,61748.19,62213.37,61570.5,62074.88,62279.73,STABLE,91,215557,29003,2026-05-29 19:59:51
OPT-003775,Godrej Refrigerator 1.5 Ton Inverter (OPT003775),Home Appliances,Godrej,31355.87,30171.31,30171.31,3.5,3.8,11019,666,3,2,In Stock,https://loremflickr.com/600/600/refrigerator?lock=3775,https://www.amazon.in/dp/OPT003775?tag=opticart,https://www.flipkart.com/item/OPT003775?pid=opticart,"Godrej Refrigerator 1.5 Ton Inverter (OPT003775) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,32211.48,4.28,29996.85,29908.34,30167.67,29653.52,29711.57,29577.71,30024.09,29848.84,30770.0,31521.36,UP,87,37273,8074,2026-06-04 19:59:51
OPT-003776,Atomic Habits (Fiction) (OPT003776),Books,Penguin,1868.72,1937.34,1868.72,3.7,4.2,6241,9050,5,4,In Stock,https://loremflickr.com/600/600/book?lock=3776,https://www.amazon.in/dp/OPT003776?tag=opticart,https://www.flipkart.com/item/OPT003776?pid=opticart,"Atomic Habits (Fiction) (OPT003776) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",51,WAIT,1946.13,6.42,1971.56,1978.77,1952.75,1931.26,1961.71,1975.03,1997.0,1977.85,1925.39,1930.79,STABLE,53,31120,7296,2026-05-28 19:59:51
OPT-003777,L'Oréal Serum (Long Lasting) (OPT003777),Beauty,L'Oréal,1590.69,1593.07,1590.69,4.0,4.0,1026,6165,4,1,In Stock,https://loremflickr.com/600/600/serum?lock=3777,https://www.amazon.in/dp/OPT003777?tag=opticart,https://www.flipkart.com/item/OPT003777?pid=opticart,"L'Oréal Serum (Long Lasting) (OPT003777) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,1649.16,6.12,1672.13,1694.42,1658.22,1667.93,1660.21,1626.64,1665.76,1630.99,1652.99,1668.51,STABLE,62,56398,13784,2026-05-28 19:59:51
OPT-003778,Urban Ladder Bed Fabric 3-Seater (OPT003778),Furniture,Urban Ladder,33092.32,32735.67,32735.67,4.4,4.5,8037,17788,3,7,In Stock,https://loremflickr.com/600/600/bed?lock=3778,https://www.amazon.in/dp/OPT003778?tag=opticart,https://www.flipkart.com/item/OPT003778?pid=opticart,"Urban Ladder Bed Fabric 3-Seater (OPT003778) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",50,WAIT,32594.81,1.08,32451.38,32900.75,32827.63,32387.91,32405.83,32503.31,31885.98,31866.63,32026.18,32399.47,STABLE,66,61519,11043,2026-06-07 19:59:51
OPT-003779,MSI Gaming Console 974 Pro (OPT003779),Gaming,MSI,35060.31,36184.6,35060.31,4.0,4.0,19485,27065,6,8,Out of Stock,https://loremflickr.com/600/600/gaming-console?lock=3779,https://www.amazon.in/dp/OPT003779?tag=opticart,https://www.flipkart.com/item/OPT003779?pid=opticart,"MSI Gaming Console 974 Pro (OPT003779) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",35,WAIT,36277.81,3.11,35140.95,35243.07,36164.66,36059.59,35287.44,35297.16,35186.05,35722.16,35695.86,35720.8,STABLE,93,149126,8493,2026-05-27 19:59:51
OPT-003780,Amul Atta 2kg (OPT003780),Groceries,Amul,2860.85,2758.38,2758.38,3.7,4.7,249,1857,1,3,In Stock,https://loremflickr.com/600/600/flour?lock=3780,https://www.amazon.in/dp/OPT003780?tag=opticart,https://www.flipkart.com/item/OPT003780?pid=opticart,"Amul Atta 2kg (OPT003780) by Amul. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",52,WAIT,2946.69,4.15,2684.9,2742.0,2750.33,2786.81,2849.31,2844.32,2824.71,2849.7,2877.83,2870.25,UP,49,62144,9341,2026-05-30 19:59:51
OPT-003781,Vivo V30 4GB/256GB Fast Charge (OPT003781),Mobiles,Vivo,16252.38,18184.36,16252.38,4.0,3.9,9141,7404,3,1,In Stock,https://loremflickr.com/600/600/smartphone?lock=3781,https://www.amazon.in/dp/OPT003781?tag=opticart,https://www.flipkart.com/item/OPT003781?pid=opticart,"Vivo V30 4GB/256GB Fast Charge (OPT003781) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",58,WAIT,17654.7,10.62,16236.22,16039.86,16514.16,16434.57,16446.71,16398.51,16096.27,16366.8,16944.49,17156.22,UP,88,241387,11483,2026-06-04 19:59:51
OPT-003782,Apple MacBook Air M2 M3 16GB/1024GB (OPT003782),Laptops,Apple,38638.46,42404.87,38638.46,4.8,4.8,18430,7297,2,4,Limited Stock,https://loremflickr.com/600/600/laptop?lock=3782,https://www.amazon.in/dp/OPT003782?tag=opticart,https://www.flipkart.com/item/OPT003782?pid=opticart,"Apple MacBook Air M2 M3 16GB/1024GB (OPT003782) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,37174.06,8.88,36807.26,37977.86,37316.11,37138.6,37308.37,37035.59,36915.9,36948.5,36965.48,36773.69,STABLE,87,189041,37886,2026-06-07 19:59:51
OPT-003783,Nike T-Shirt Slim Fit Linen (OPT003783),Fashion,Nike,2305.6,2574.54,2305.6,4.6,4.2,7261,6134,4,6,In Stock,https://loremflickr.com/600/600/clothing?lock=3783,https://www.amazon.in/dp/OPT003783?tag=opticart,https://www.flipkart.com/item/OPT003783?pid=opticart,"Nike T-Shirt Slim Fit Linen (OPT003783) by Nike. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",53,WAIT,2187.68,10.45,2331.9,2340.04,2393.68,2359.07,2362.31,2300.87,2275.54,2302.52,2273.66,2234.58,DOWN,66,48812,8825,2026-05-28 19:59:51
OPT-003784,boAt Headphones 4K (OPT003784),Electronics,boAt,25389.97,26175.02,25389.97,4.2,3.5,19345,7976,4,2,In Stock,https://loremflickr.com/600/600/smartphone?lock=3784,https://www.amazon.in/dp/OPT003784?tag=opticart,https://www.flipkart.com/item/OPT003784?pid=opticart,"boAt Headphones 4K (OPT003784) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,WAIT,25849.79,3.0,24977.95,24637.97,24613.51,24225.09,24330.44,24784.11,24663.83,25526.2,25258.32,25803.03,STABLE,87,244241,16195,2026-05-27 19:59:51
OPT-003785,Haier Air Conditioner 2 Ton Energy Efficient (OPT003785),Home Appliances,Haier,55204.17,55720.91,55204.17,4.2,3.4,3127,18798,6,10,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=3785,https://www.amazon.in/dp/OPT003785?tag=opticart,https://www.flipkart.com/item/OPT003785?pid=opticart,"Haier Air Conditioner 2 Ton Energy Efficient (OPT003785) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,WAIT,54332.72,0.93,55072.88,54913.54,53584.75,53038.85,53553.18,53703.17,53482.16,54214.8,53967.01,54721.4,STABLE,61,16075,994,2026-05-29 19:59:51
OPT-003786,The Psychology of Money (Bestseller) (OPT003786),Books,Bloomsbury,1316.04,1305.38,1305.38,4.1,4.7,479,2375,2,3,In Stock,https://loremflickr.com/600/600/book?lock=3786,https://www.amazon.in/dp/OPT003786?tag=opticart,https://www.flipkart.com/item/OPT003786?pid=opticart,"The Psychology of Money (Bestseller) (OPT003786) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",50,WAIT,1405.59,4.62,1235.76,1266.54,1267.97,1277.65,1283.59,1317.45,1302.04,1336.43,1368.64,1361.31,UP,87,6574,371,2026-06-08 19:59:51
OPT-003787,Nivea Shampoo Vitamin C (OPT003787),Beauty,Nivea,2363.1,2150.58,2150.58,3.8,5.0,8461,4170,2,1,In Stock,https://loremflickr.com/600/600/shampoo?lock=3787,https://www.amazon.in/dp/OPT003787?tag=opticart,https://www.flipkart.com/item/OPT003787?pid=opticart,"Nivea Shampoo Vitamin C (OPT003787) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,2195.19,8.99,2114.95,2104.46,2108.3,2170.26,2139.72,2132.27,2117.07,2121.69,2131.26,2156.49,STABLE,75,119472,15749,2026-05-29 19:59:51
OPT-003788,Nilkamal Office Chair Engineered Wood Ergonomic (OPT003788),Furniture,Nilkamal,34568.85,35280.4,34568.85,4.5,3.9,5516,8547,3,5,In Stock,https://loremflickr.com/600/600/chair?lock=3788,https://www.amazon.in/dp/OPT003788?tag=opticart,https://www.flipkart.com/item/OPT003788?pid=opticart,"Nilkamal Office Chair Engineered Wood Ergonomic (OPT003788) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",54,WAIT,34653.07,4.94,36366.44,36273.07,36274.79,35800.89,35628.96,35371.96,35564.65,35958.13,35536.46,35605.38,STABLE,70,43721,7597,2026-05-26 19:59:51
OPT-003789,Sony Controller Pro (OPT003789),Gaming,Sony,57001.65,58714.31,57001.65,4.4,4.5,12463,5381,5,10,In Stock,https://loremflickr.com/600/600/gamepad?lock=3789,https://www.amazon.in/dp/OPT003789?tag=opticart,https://www.flipkart.com/item/OPT003789?pid=opticart,"Sony Controller Pro (OPT003789) by Sony. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",62,PRICE MAY DROP,49269.77,2.92,55392.58,55902.32,54866.38,55215.24,54789.52,54844.41,53689.44,52839.79,52527.94,51105.65,DOWN,86,62025,12015,2026-06-08 19:59:51
OPT-003790,Patanjali Ghee (2L) (OPT003790),Groceries,Patanjali,1864.08,1833.35,1833.35,4.1,5.0,391,3421,1,3,In Stock,https://loremflickr.com/600/600/butter?lock=3790,https://www.amazon.in/dp/OPT003790?tag=opticart,https://www.flipkart.com/item/OPT003790?pid=opticart,"Patanjali Ghee (2L) (OPT003790) by Patanjali. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",58,WAIT,1753.32,1.65,1825.47,1791.72,1764.75,1756.88,1757.49,1780.12,1751.0,1776.33,1787.41,1769.13,STABLE,50,60341,9277,2026-05-26 19:59:51
OPT-003791,Xiaomi Redmi 13C 4GB/64GB AMOLED (OPT003791),Mobiles,Xiaomi,70517.03,73616.21,70517.03,4.4,3.9,23911,4809,5,1,Limited Stock,https://loremflickr.com/600/600/smartphone?lock=3791,https://www.amazon.in/dp/OPT003791?tag=opticart,https://www.flipkart.com/item/OPT003791?pid=opticart,"Xiaomi Redmi 13C 4GB/64GB AMOLED (OPT003791) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,69017.24,4.21,66707.85,68007.85,69960.86,69307.41,69068.37,69711.52,69344.8,70189.0,68282.38,68433.66,STABLE,75,55810,3710,2026-06-07 19:59:51
OPT-003792,HP Pavilion 15 i5 32GB/256GB (OPT003792),Laptops,HP,29286.34,32517.28,29286.34,5.0,4.4,19917,7916,4,3,In Stock,https://loremflickr.com/600/600/laptop?lock=3792,https://www.amazon.in/dp/OPT003792?tag=opticart,https://www.flipkart.com/item/OPT003792?pid=opticart,"HP Pavilion 15 i5 32GB/256GB (OPT003792) by HP. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",58,WAIT,28012.11,9.94,29071.94,28288.53,29398.31,29968.98,30538.95,30462.16,29892.92,29187.8,29192.28,28706.76,STABLE,87,12614,1006,2026-06-05 19:59:51
OPT-003793,Allen Solly Sneakers Ethnic (OPT003793),Fashion,Allen Solly,10390.02,11326.61,10390.02,4.3,4.1,3829,4859,7,8,In Stock,https://loremflickr.com/600/600/shoes?lock=3793,https://www.amazon.in/dp/OPT003793?tag=opticart,https://www.flipkart.com/item/OPT003793?pid=opticart,"Allen Solly Sneakers Ethnic (OPT003793) by Allen Solly. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",59,WAIT,11374.81,8.27,10234.18,10439.44,10575.24,10540.39,10602.6,10757.5,10768.76,10887.59,10924.07,10957.55,UP,72,71834,12449,2026-05-31 19:59:51
OPT-003794,Sony Bluetooth Speaker 3278 Wireless (OPT003794),Electronics,Sony,13365.26,13702.77,13365.26,3.8,4.3,16399,24749,2,4,Limited Stock,https://loremflickr.com/600/600/speaker?lock=3794,https://www.amazon.in/dp/OPT003794?tag=opticart,https://www.flipkart.com/item/OPT003794?pid=opticart,"Sony Bluetooth Speaker 3278 Wireless (OPT003794) by Sony. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",67,WAIT,13479.24,5.98,13509.5,13641.07,13796.49,13850.83,14214.85,14192.17,13601.5,13437.82,13556.61,13621.4,STABLE,78,65928,13601,2026-06-02 19:59:51
OPT-003795,IFB Washing Machine 7kg 5 Star (OPT003795),Home Appliances,IFB,55191.02,53116.25,53116.25,5.0,4.3,261,6646,8,2,In Stock,https://loremflickr.com/600/600/washing-machine?lock=3795,https://www.amazon.in/dp/OPT003795?tag=opticart,https://www.flipkart.com/item/OPT003795?pid=opticart,"IFB Washing Machine 7kg 5 Star (OPT003795) by IFB. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",50,WAIT,60214.8,7.43,52536.0,53194.79,53374.73,53514.23,52916.79,55018.47,54067.05,56106.56,57281.48,57376.8,UP,94,85405,8673,2026-05-26 19:59:51
OPT-003796,Deep Work - Bestseller (OPT003796),Books,Penguin,1982.12,2027.2,1982.12,4.2,4.6,2216,6564,1,3,In Stock,https://loremflickr.com/600/600/book?lock=3796,https://www.amazon.in/dp/OPT003796?tag=opticart,https://www.flipkart.com/item/OPT003796?pid=opticart,"Deep Work - Bestseller (OPT003796) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",62,WAIT,2004.16,4.33,2071.77,2069.55,2059.55,2039.7,1982.9,1957.73,1981.51,2039.98,2015.94,2020.94,STABLE,54,19178,3398,2026-05-27 19:59:51
OPT-003797,L'Oréal Moisturizer (SPF 50) (OPT003797),Beauty,L'Oréal,4763.61,4814.25,4763.61,3.9,3.5,9948,16343,2,4,In Stock,https://loremflickr.com/600/600/moisturizer?lock=3797,https://www.amazon.in/dp/OPT003797?tag=opticart,https://www.flipkart.com/item/OPT003797?pid=opticart,"L'Oréal Moisturizer (SPF 50) (OPT003797) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,5169.21,7.72,5025.11,5088.02,5128.61,5104.53,5162.2,5046.17,5073.0,5143.63,5100.25,5089.06,STABLE,79,47945,7661,2026-06-02 19:59:51
OPT-003798,HomeTown Bed Storage (OPT003798),Furniture,HomeTown,68431.56,75815.46,68431.56,4.3,4.2,9620,2344,4,8,In Stock,https://loremflickr.com/600/600/bed?lock=3798,https://www.amazon.in/dp/OPT003798?tag=opticart,https://www.flipkart.com/item/OPT003798?pid=opticart,"HomeTown Bed Storage (OPT003798) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",77,PRICE MAY DROP,59271.82,9.74,68593.28,68237.04,66590.04,66026.0,64922.0,64904.43,64211.38,62509.77,62375.02,62580.84,DOWN,68,112045,13448,2026-05-28 19:59:51
OPT-003799,Microsoft Controller 7035 Pro (OPT003799),Gaming,Microsoft,30250.65,29697.85,29697.85,3.7,3.8,19464,7020,8,4,In Stock,https://loremflickr.com/600/600/gamepad?lock=3799,https://www.amazon.in/dp/OPT003799?tag=opticart,https://www.flipkart.com/item/OPT003799?pid=opticart,"Microsoft Controller 7035 Pro (OPT003799) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",59,WAIT,34991.14,9.81,29318.88,29997.27,30291.47,30504.74,30963.56,30980.47,31421.51,31914.36,32637.91,32927.93,UP,79,180255,10147,2026-05-29 19:59:51
OPT-003800,Aashirvaad Biscuits (2kg) (OPT003800),Groceries,Aashirvaad,1769.92,1639.76,1639.76,3.7,5.0,7999,8015,3,1,In Stock,https://loremflickr.com/600/600/cookies?lock=3800,https://www.amazon.in/dp/OPT003800?tag=opticart,https://www.flipkart.com/item/OPT003800?pid=opticart,"Aashirvaad Biscuits (2kg) (OPT003800) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,1743.6,7.35,1679.28,1703.76,1692.21,1729.96,1754.08,1754.1,1748.01,1723.01,1737.81,1714.09,STABLE,53,71366,3793,2026-05-29 19:59:51
